,RCMB40
LOVO,0.012593081319492523
NCIH1435,0.012392378569774626
HEL,0.012134239421604014
HCC56,0.012062655637969339
SKMEL31,0.012004926206138312
HCC1500,0.011749783355870878
M059K,0.01169457573325814
LNCAPCLONEFGC,0.01134070688886324
T47D,0.010469491221128785
OV90,0.010384361029244253
NCIH2087,0.010319811403166386
JHH5,0.010313095065405958
TE15,0.010157287410066555
DV90,0.009706375169943372
JVM2,0.009542735075815925
TOV21G,0.00949421046202242
OUMS23,0.009492458590911534
AM38,0.009302724075166115
HCC1937,0.009041889005358409
PK45H,0.008840153596454898
SNU761,0.008834680464338779
WM1799,0.00873295573181201
LCLC97TM1,0.008702045597015033
CAL33,0.008579346011894822
PANC0403,0.008426460223761046
KP3,0.008283901031410594
SNU1076,0.008241312432403945
KYSE150,0.007952712093602871
CAPAN2,0.007361603971798318
NCIH1915,0.007083329279461255
HEC50B,0.006911884259328296
KP2,0.00674608277061367
IGROV1,0.006073351119351769
BHY,0.005717973589437688
KYSE510,0.005688080545648768
NCIH358,0.005374793665052173
BT20,0.004683469893855894
KYM1,0.004581296210438297
PANC1005,0.003983131528507379
RT112,0.0038341234908026533
HEC59,0.0033477118613537194
CL34,0.0025901564453502234
CFPAC1,0.002372466321856186
L33,0.002160818620596273
SKCO1,0.0016973198823876734
CJM,0.00126105532216262
KASUMI2,0.000935174394614654
RPMI7951,0.0008965649805134136
HUH6,0.00030266322150730414
SNU61,9.984053148859263e-05
SNU478,-0.00013085827232084727
JHUEM2,-0.0005101386662464784
HT1376,-0.0008320746200692852
HCC1428,-0.0013331231662804357
LS123,-0.0014899270372662626
HUPT3,-0.0014983756374023615
SNU1196,-0.0015262787759239445
NCIH2126,-0.001995717189390562
OE33,-0.002136338235145037
NCIH1373,-0.0022659285217476056
KE39,-0.002444078013787334
OSRC2,-0.002563180696312018
PANC0203,-0.004133738416966985
PC14,-0.004511751691480957
HEC1A,-0.004673567831498655
OVISE,-0.004725999280827176
LS1034,-0.004998564103649139
RCM1,-0.0051749367919472385
SNU449,-0.005534251340350019
HPAC,-0.0058807184653751005
HCC202,-0.006415932644405262
PANC0813,-0.006720574508876955
HPAFII,-0.006896057911317798
SKUT1,-0.006912812667086416
NCIH1944,-0.007325752529546492
NCIH1838,-0.007452338317233131
HS766T,-0.007819121898269027
AN3CA,-0.008045061237782411
SNU719,-0.008221155335540612
TE9,-0.009748694724244517
HT29,-0.010062500733898758
SQ1,-0.010281140885564187
EFO21,-0.01093617353532249
NCIH2110,-0.011242884250432674
PATU8902,-0.011420412466533402
KCL22,-0.011929783805796158
GSU,-0.012038375670541345
HEC1B,-0.012077402556803217
DLD1,-0.012610606910663073
SNU407,-0.013927798497148425
COLO680N,-0.014082953802164365
HCC2935,-0.015126000402844708
MCAS,-0.015578330725274434
RKO,-0.015593572240902385
SNU213,-0.015674136056711845
KMBC2,-0.016012723488861794
HUH1,-0.016366017925552968
HT115,-0.016810806302949684
NCIH2342,-0.017150299955956894
PK1,-0.017726449273751565
SNU308,-0.01803134961691168
ALLSIL,-0.01832130511359431
ZR7530,-0.018425419586441064
HCC78,-0.01886673245995317
HEC6,-0.01913472695752667
CCK81,-0.019538565025457925
HEC265,-0.020554266793552115
TE5,-0.02074221191036084
SNU601,-0.022805575363974748
SNGM,-0.023240900433607114
OCUM1,-0.023387122163960508
MDAMB435S,-0.023903434152179832
LAMA84,-0.02424279288887599
NCIH441,-0.024453625212558804
HS611T,-0.025030912596015916
LS180,-0.025194285128445168
HCC1419,-0.02569258576559311
RT4,-0.02615983497032173
NCIH838,-0.026575793687864783
KM12,-0.02762463022733733
LS513,-0.02884836615883467
T84,-0.029600265080841712
KYSE30,-0.02961068011688216
HEC151,-0.030727916029499928
JHH1,-0.034529522853883846
JHUEM1,-0.03658166175007924
IM95,-0.04196664390200092
SCC9,-0.050571864111356446
PK59,-0.05355701948458796
NCIN87,-0.0554590801666345
HEC108,-0.08479223921940773
